registry_id	ligand	receptor	ligand_entity_type	receptor_entity_type	ligand_components	receptor_components	source_methods	source_resources	source_databases	source_record_ids	pathway_labels	interaction_annotations	evidence_notes	cofactor_annotations	species_scope	direct_lr_candidate
LRREG_000628	Bmp4	Bmpr1b_Acvr2b	gene	complex	Bmp4	Bmpr1b|Acvr2b	cellchat	CellChatDB.mouse		BMP4_BMPR1B_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000629	Bmp4	Bmpr1b_Bmpr2	gene	complex	Bmp4	Bmpr1b|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP4_BMPR1B_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000630	Bmp4	Bmpr2	gene	gene	Bmp4	Bmpr2	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000631	Bmp4	Cfc1	gene	gene	Bmp4	Cfc1	liana	mouseconsensus							mouse	true
LRREG_000632	Bmp4	Grem2	gene	gene	Bmp4	Grem2	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000633	Bmp4	Lrp6	gene	gene	Bmp4	Lrp6	liana	mouseconsensus							mouse	true
LRREG_000634	Bmp4	Rgmb	gene	gene	Bmp4	Rgmb	liana	mouseconsensus							mouse	true
LRREG_000635	Bmp5	Acvr1	gene	gene	Bmp5	Acvr1	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000636	Bmp5	Acvr1_Acvr2a	gene	complex	Bmp5	Acvr1|Acvr2a	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP5_ACVR1_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000637	Bmp5	Acvr1_Acvr2b	gene	complex	Bmp5	Acvr1|Acvr2b	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP5_ACVR1_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000638	Bmp5	Acvr1_Bmpr2	gene	complex	Bmp5	Acvr1|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP5_ACVR1_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000639	Bmp5	Acvr2a	gene	gene	Bmp5	Acvr2a	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000640	Bmp5	Acvr2a_Bmpr1a	gene	complex	Bmp5	Acvr2a|Bmpr1a	liana	mouseconsensus							mouse	true
LRREG_000641	Bmp5	Acvr2a_Bmpr1b	gene	complex	Bmp5	Acvr2a|Bmpr1b	liana	mouseconsensus							mouse	true
LRREG_000642	Bmp5	Acvr2b	gene	gene	Bmp5	Acvr2b	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000643	Bmp5	Acvr2b_Bmpr1a	gene	complex	Bmp5	Acvr2b|Bmpr1a	liana	mouseconsensus							mouse	true
LRREG_000644	Bmp5	Acvr2b_Bmpr1b	gene	complex	Bmp5	Acvr2b|Bmpr1b	liana	mouseconsensus							mouse	true
LRREG_000645	Bmp5	Bmpr1a	gene	gene	Bmp5	Bmpr1a	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000646	Bmp5	Bmpr1a_Acvr2a	gene	complex	Bmp5	Bmpr1a|Acvr2a	cellchat	CellChatDB.mouse		BMP5_BMPR1A_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000647	Bmp5	Bmpr1a_Acvr2b	gene	complex	Bmp5	Bmpr1a|Acvr2b	cellchat	CellChatDB.mouse		BMP5_BMPR1A_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000648	Bmp5	Bmpr1a_Bmpr2	gene	complex	Bmp5	Bmpr1a|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP5_BMPR1A_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000649	Bmp5	Bmpr1b	gene	gene	Bmp5	Bmpr1b	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000650	Bmp5	Bmpr1b_Acvr2a	gene	complex	Bmp5	Bmpr1b|Acvr2a	cellchat	CellChatDB.mouse		BMP5_BMPR1B_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000651	Bmp5	Bmpr1b_Acvr2b	gene	complex	Bmp5	Bmpr1b|Acvr2b	cellchat	CellChatDB.mouse		BMP5_BMPR1B_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000652	Bmp5	Bmpr1b_Bmpr2	gene	complex	Bmp5	Bmpr1b|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP5_BMPR1B_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000653	Bmp5	Bmpr2	gene	gene	Bmp5	Bmpr2	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000654	Bmp5	Hjv	gene	gene	Bmp5	Hjv	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000655	Bmp5	Ptprd	gene	gene	Bmp5	Ptprd	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000656	Bmp6	Acvr1	gene	gene	Bmp6	Acvr1	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000657	Bmp6	Acvr1_Acvr2a	gene	complex	Bmp6	Acvr1|Acvr2a	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP6_ACVR1_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000658	Bmp6	Acvr1_Acvr2b	gene	complex	Bmp6	Acvr1|Acvr2b	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP6_ACVR1_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000659	Bmp6	Acvr1_Bmpr2	gene	complex	Bmp6	Acvr1|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP6_ACVR1_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000660	Bmp6	Acvr2a	gene	gene	Bmp6	Acvr2a	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000661	Bmp6	Acvr2a_Bmpr1a	gene	complex	Bmp6	Acvr2a|Bmpr1a	liana	mouseconsensus							mouse	true
LRREG_000662	Bmp6	Acvr2a_Bmpr1b	gene	complex	Bmp6	Acvr2a|Bmpr1b	liana	mouseconsensus							mouse	true
LRREG_000663	Bmp6	Acvr2b	gene	gene	Bmp6	Acvr2b	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000664	Bmp6	Acvr2b_Bmpr1a	gene	complex	Bmp6	Acvr2b|Bmpr1a	liana	mouseconsensus							mouse	true
LRREG_000665	Bmp6	Acvr2b_Bmpr1b	gene	complex	Bmp6	Acvr2b|Bmpr1b	liana	mouseconsensus							mouse	true
LRREG_000666	Bmp6	Amhr2	gene	gene	Bmp6	Amhr2	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000667	Bmp6	Bmpr1a	gene	gene	Bmp6	Bmpr1a	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000668	Bmp6	Bmpr1a_Acvr2a	gene	complex	Bmp6	Bmpr1a|Acvr2a	cellchat	CellChatDB.mouse		BMP6_BMPR1A_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000669	Bmp6	Bmpr1a_Acvr2b	gene	complex	Bmp6	Bmpr1a|Acvr2b	cellchat	CellChatDB.mouse		BMP6_BMPR1A_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000670	Bmp6	Bmpr1a_Bmpr2	gene	complex	Bmp6	Bmpr1a|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP6_BMPR1A_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000671	Bmp6	Bmpr1b	gene	gene	Bmp6	Bmpr1b	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000672	Bmp6	Bmpr1b_Acvr2a	gene	complex	Bmp6	Bmpr1b|Acvr2a	cellchat	CellChatDB.mouse		BMP6_BMPR1B_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000673	Bmp6	Bmpr1b_Acvr2b	gene	complex	Bmp6	Bmpr1b|Acvr2b	cellchat	CellChatDB.mouse		BMP6_BMPR1B_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000674	Bmp6	Bmpr1b_Bmpr2	gene	complex	Bmp6	Bmpr1b|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP6_BMPR1B_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000675	Bmp6	Bmpr2	gene	gene	Bmp6	Bmpr2	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000676	Bmp6	Hjv	gene	gene	Bmp6	Hjv	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000677	Bmp7	Actr2	gene	gene	Bmp7	Actr2	liana	mouseconsensus							mouse	true
LRREG_000678	Bmp7	Acvr1	gene	gene	Bmp7	Acvr1	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000679	Bmp7	Acvr1_Acvr2a	gene	complex	Bmp7	Acvr1|Acvr2a	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP7_ACVR1_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000680	Bmp7	Acvr1_Acvr2b	gene	complex	Bmp7	Acvr1|Acvr2b	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP7_ACVR1_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000681	Bmp7	Acvr1_Bmpr2	gene	complex	Bmp7	Acvr1|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP7_ACVR1_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000682	Bmp7	Acvr1b	gene	gene	Bmp7	Acvr1b	liana	mouseconsensus							mouse	true
LRREG_000683	Bmp7	Acvr2a	gene	gene	Bmp7	Acvr2a	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000684	Bmp7	Acvr2a_Bmpr1a	gene	complex	Bmp7	Acvr2a|Bmpr1a	liana	mouseconsensus							mouse	true
LRREG_000685	Bmp7	Acvr2a_Bmpr1b	gene	complex	Bmp7	Acvr2a|Bmpr1b	liana	mouseconsensus							mouse	true
LRREG_000686	Bmp7	Acvr2b	gene	gene	Bmp7	Acvr2b	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000687	Bmp7	Acvr2b_Bmpr1a	gene	complex	Bmp7	Acvr2b|Bmpr1a	liana	mouseconsensus							mouse	true
LRREG_000688	Bmp7	Acvr2b_Bmpr1b	gene	complex	Bmp7	Acvr2b|Bmpr1b	liana	mouseconsensus							mouse	true
LRREG_000689	Bmp7	Bmpr1a	gene	gene	Bmp7	Bmpr1a	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000690	Bmp7	Bmpr1a_Acvr2a	gene	complex	Bmp7	Bmpr1a|Acvr2a	cellchat	CellChatDB.mouse		BMP7_BMPR1A_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000691	Bmp7	Bmpr1a_Acvr2b	gene	complex	Bmp7	Bmpr1a|Acvr2b	cellchat	CellChatDB.mouse		BMP7_BMPR1A_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000692	Bmp7	Bmpr1a_Bmpr2	gene	complex	Bmp7	Bmpr1a|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP7_BMPR1A_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000693	Bmp7	Bmpr1b	gene	gene	Bmp7	Bmpr1b	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000694	Bmp7	Bmpr1b_Acvr2a	gene	complex	Bmp7	Bmpr1b|Acvr2a	cellchat	CellChatDB.mouse		BMP7_BMPR1B_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000695	Bmp7	Bmpr1b_Acvr2b	gene	complex	Bmp7	Bmpr1b|Acvr2b	cellchat	CellChatDB.mouse		BMP7_BMPR1B_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000696	Bmp7	Bmpr1b_Bmpr2	gene	complex	Bmp7	Bmpr1b|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP7_BMPR1B_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000697	Bmp7	Bmpr2	gene	gene	Bmp7	Bmpr2	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000698	Bmp7	Eng	gene	gene	Bmp7	Eng	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000699	Bmp7	Ptprk	gene	gene	Bmp7	Ptprk	liana	mouseconsensus							mouse	true
LRREG_000700	Bmp8a	Acvr1	gene	gene	Bmp8a	Acvr1	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000701	Bmp8a	Acvr1_Acvr2a	gene	complex	Bmp8a	Acvr1|Acvr2a	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP8A_ACVR1_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000702	Bmp8a	Acvr1_Acvr2b	gene	complex	Bmp8a	Acvr1|Acvr2b	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP8A_ACVR1_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000703	Bmp8a	Acvr1_Bmpr2	gene	complex	Bmp8a	Acvr1|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP8A_ACVR1_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000704	Bmp8a	Acvr2a	gene	gene	Bmp8a	Acvr2a	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000705	Bmp8a	Acvr2a_Bmpr1a	gene	complex	Bmp8a	Acvr2a|Bmpr1a	liana	mouseconsensus							mouse	true
LRREG_000706	Bmp8a	Acvr2a_Bmpr1b	gene	complex	Bmp8a	Acvr2a|Bmpr1b	liana	mouseconsensus							mouse	true
LRREG_000707	Bmp8a	Acvr2b	gene	gene	Bmp8a	Acvr2b	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000708	Bmp8a	Acvr2b_Bmpr1a	gene	complex	Bmp8a	Acvr2b|Bmpr1a	liana	mouseconsensus							mouse	true
LRREG_000709	Bmp8a	Acvr2b_Bmpr1b	gene	complex	Bmp8a	Acvr2b|Bmpr1b	liana	mouseconsensus							mouse	true
LRREG_000710	Bmp8a	Bmpr1a	gene	gene	Bmp8a	Bmpr1a	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000711	Bmp8a	Bmpr1a_Acvr2a	gene	complex	Bmp8a	Bmpr1a|Acvr2a	cellchat	CellChatDB.mouse		BMP8A_BMPR1A_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000712	Bmp8a	Bmpr1a_Acvr2b	gene	complex	Bmp8a	Bmpr1a|Acvr2b	cellchat	CellChatDB.mouse		BMP8A_BMPR1A_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000713	Bmp8a	Bmpr1a_Bmpr2	gene	complex	Bmp8a	Bmpr1a|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP8A_BMPR1A_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000714	Bmp8a	Bmpr1b	gene	gene	Bmp8a	Bmpr1b	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000715	Bmp8a	Bmpr1b_Acvr2a	gene	complex	Bmp8a	Bmpr1b|Acvr2a	cellchat	CellChatDB.mouse		BMP8A_BMPR1B_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000716	Bmp8a	Bmpr1b_Acvr2b	gene	complex	Bmp8a	Bmpr1b|Acvr2b	cellchat	CellChatDB.mouse		BMP8A_BMPR1B_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000717	Bmp8a	Bmpr1b_Bmpr2	gene	complex	Bmp8a	Bmpr1b|Bmpr2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BMP8A_BMPR1B_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000718	Bmp8a	Bmpr2	gene	gene	Bmp8a	Bmpr2	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000719	Bmp8a	Tgfbr1	gene	gene	Bmp8a	Tgfbr1	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000720	Bmp8a	Tgfbr2	gene	gene	Bmp8a	Tgfbr2	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000721	Bmp8b	Acvr1_Acvr2a	gene	complex	Bmp8b	Acvr1|Acvr2a	cellchat	CellChatDB.mouse		BMP8B_ACVR1_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000722	Bmp8b	Acvr1_Acvr2b	gene	complex	Bmp8b	Acvr1|Acvr2b	cellchat	CellChatDB.mouse		BMP8B_ACVR1_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000723	Bmp8b	Acvr1_Bmpr2	gene	complex	Bmp8b	Acvr1|Bmpr2	cellchat	CellChatDB.mouse		BMP8B_ACVR1_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000724	Bmp8b	Bmpr1a_Acvr2a	gene	complex	Bmp8b	Bmpr1a|Acvr2a	cellchat	CellChatDB.mouse		BMP8B_BMPR1A_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000725	Bmp8b	Bmpr1a_Acvr2b	gene	complex	Bmp8b	Bmpr1a|Acvr2b	cellchat	CellChatDB.mouse		BMP8B_BMPR1A_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000726	Bmp8b	Bmpr1a_Bmpr2	gene	complex	Bmp8b	Bmpr1a|Bmpr2	cellchat	CellChatDB.mouse		BMP8B_BMPR1A_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000727	Bmp8b	Bmpr1b_Acvr2a	gene	complex	Bmp8b	Bmpr1b|Acvr2a	cellchat	CellChatDB.mouse		BMP8B_BMPR1B_ACVR2A	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000728	Bmp8b	Bmpr1b_Acvr2b	gene	complex	Bmp8b	Bmpr1b|Acvr2b	cellchat	CellChatDB.mouse		BMP8B_BMPR1B_ACVR2B	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000729	Bmp8b	Bmpr1b_Bmpr2	gene	complex	Bmp8b	Bmpr1b|Bmpr2	cellchat	CellChatDB.mouse		BMP8B_BMPR1B_BMPR2	BMP	Secreted Signaling	KEGG: mmu04350; PMID:26893264	BMP inhibition receptor;BMP antagonist	mouse	true
LRREG_000730	Boc	Lilra6	gene	gene	Boc	Lilra6	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000731	Boc	Ptch1	gene	gene	Boc	Ptch1	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000732	Boc	Ptch2	gene	gene	Boc	Ptch2	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000733	Boc	Smo	gene	gene	Boc	Smo	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000734	Bpi	Slamf9	gene	gene	Bpi	Slamf9	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000735	Bsg	Slc16a1	gene	gene	Bsg	Slc16a1	liana	mouseconsensus							mouse	true
LRREG_000736	Bsg	Slc16a7	gene	gene	Bsg	Slc16a7	liana	mouseconsensus							mouse	true
LRREG_000737	Bst1	Cav1	gene	gene	Bst1	Cav1	liana	mouseconsensus							mouse	true
LRREG_000738	Bst2	Lilra5	gene	gene	Bst2	Lilra5	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000739	Bst2	Lilra6	gene	gene	Bst2	Lilra6	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000740	Bst2	Pira1	gene	gene	Bst2	Pira1	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000741	Bst2	Pira12	gene	gene	Bst2	Pira12	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000742	Bst2	Pira13	gene	gene	Bst2	Pira13	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000743	Bst2	Pira2	gene	gene	Bst2	Pira2	cellchat|nichenet	CellChatDB.mouse|nichenet_v2_mouse_lr_network	omnipath	BST2_PIRA2	BST2	Cell-Cell Contact	PMID: 19564354		mouse	true
LRREG_000744	Bst2	Pirb	gene	gene	Bst2	Pirb	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000745	Btc	Egfr	gene	gene	Btc	Egfr	cellchat|nichenet	CellChatDB.mouse|nichenet_v2_mouse_lr_network	omnipath	BTC_EGFR	EGF	Secreted Signaling	KEGG: mmu04012		mouse	true
LRREG_000746	Btc	Egfr_Erbb2	gene	complex	Btc	Egfr|Erbb2	cellchat|liana	CellChatDB.mouse|mouseconsensus		BTC_EGFR_ERBB2	EGF	Secreted Signaling	KEGG: mmu04012		mouse	true
LRREG_000747	Btc	Erbb2	gene	gene	Btc	Erbb2	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000748	Btc	Erbb2_Erbb4	gene	complex	Btc	Erbb2|Erbb4	cellchat|liana	CellChatDB.mouse|mouseconsensus		BTC_ERBB2_ERBB4	EGF	Secreted Signaling	KEGG: mmu04012		mouse	true
LRREG_000749	Btc	Erbb3	gene	gene	Btc	Erbb3	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000750	Btc	Erbb4	gene	gene	Btc	Erbb4	cellchat|nichenet	CellChatDB.mouse|nichenet_v2_mouse_lr_network	omnipath	BTC_ERBB4	EGF	Secreted Signaling	KEGG: mmu04012		mouse	true
LRREG_000751	Btla	Cd247	gene	gene	Btla	Cd247	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000752	Btla	Cd276	gene	gene	Btla	Cd276	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000753	Btla	Cd79a	gene	gene	Btla	Cd79a	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000754	Btla	Tnfrsf14	gene	gene	Btla	Tnfrsf14	cellchat|liana|nichenet	CellChatDB.mouse|mouseconsensus|nichenet_v2_mouse_lr_network	omnipath	BTLA_TNFRSF14	BTLA	Secreted Signaling	PMID: 21941365		mouse	true
LRREG_000755	Btla	Vtcn1	gene	gene	Btla	Vtcn1	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000756	Btn1a1	Jaml	gene	gene	Btn1a1	Jaml	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000757	Btn1a1	Negr1	gene	gene	Btn1a1	Negr1	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000758	Btn1a1	Tarm1	gene	gene	Btn1a1	Tarm1	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000759	Btnl9	Il6ra	gene	gene	Btnl9	Il6ra	nichenet	nichenet_v2_mouse_lr_network	nichenet_verschueren						mouse	true
LRREG_000760	Btnl9	Lrfn5	gene	gene	Btnl9	Lrfn5	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000761	C1qa	Cd33	gene	gene	C1qa	Cd33	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000762	C1qa	Cd93	gene	gene	C1qa	Cd93	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000763	C1qa	Cr1l	gene	gene	C1qa	Cr1l	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_000764	C1qa	Cspg4	gene	gene	C1qa	Cspg4	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
