tf_key	display_symbols	species_scopes	source_registries	reported_contributor_labels	human_current_sets	mouse_current_sets	vertebrate_profile_current_sets	human_status	mouse_status	vertebrate_profile_status	current_entity_ids	species_scope_count	current_any_species	new_species_scopes	dedupe_status	notes
sap30	SAP30;Sap30	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
satb1	SATB1;Satb1	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
satb2	SATB2;Satb2	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
scand1	SCAND1	human	TFLink;TRRUST	TRRUST				existing_public_pair_union				1	false		existing_or_canonical	
scand3	SCAND3	vertebrates	JASPAR_CORE							new_candidate		1	false	vertebrates	new_candidate	Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
scd5	SCD5	human	TFLink;TRRUST	TRRUST				existing_public_pair_union				1	false		existing_or_canonical	
scmh1	SCMH1	human	Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
scml2	SCML2	human	TFLink					new_candidate				1	false	human	new_candidate	
scml4	SCML4	human	Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
scrt1	SCRT1;Scrt1	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
scrt2	SCRT2;Scrt2	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
scx	SCX;Scx	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
sebox	SEBOX;Sebox	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
sec14l2	SEC14L2	human	TFLink;TRRUST	TRRUST				existing_public_pair_union				1	false		existing_or_canonical	
sertad1	SERTAD1;Sertad1	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
setbp1	SETBP1;Setbp1	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
setd1a	SETD1A;Setd1a	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
setd7	SETD7	human	TFLink					new_candidate				1	false	human	new_candidate	
setdb1	SETDB1;Setdb1	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
setdb2	SETDB2;Setdb2	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
setx	SETX	human	TFLink					new_candidate				1	false	human	new_candidate	
sf1	SF1;Sf1	human;mouse	TFLink;TRRUST	TRRUST	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon		existing_public_pair_union	existing_public_pair_union		16975	2	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
sfmbt1	SFMBT1;Sfmbt1	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
sfpq	SFPQ;Sfpq	human;mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
sgf29	SGF29	human	TFLink					new_candidate				1	false	human	new_candidate	
sgsm2	SGSM2	human	Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
shh	Shh	mouse	TFLink;TRRUST	TRRUST					existing_public_pair_union			1	false		existing_or_canonical	
shox	SHOX	human;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union		new_candidate		2	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
shox2	SHOX2;Shox2	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
sigmar1	SIGMAR1;Sigmar1	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
sim1	SIM1;Sim1	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
sim2	SIM2;Sim2	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
sin3a	SIN3A;Sin3a	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
sin3b	SIN3B;Sin3b	human;mouse	TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
sinhcaf	Sinhcaf	mouse	TFLink						new_candidate			1	false	mouse	new_candidate	
sipa1	SIPA1	human	TFLink					new_candidate				1	false	human	new_candidate	
sirt1	SIRT1;Sirt1	human;mouse	TFLink;TRRUST	TRRUST	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon		existing_public_pair_union	existing_public_pair_union		16789	2	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
sirt2	SIRT2	human	TFLink;TRRUST	TRRUST				existing_public_pair_union				1	false		existing_or_canonical	
sirt3	SIRT3	human	TFLink;TRRUST	TRRUST				existing_public_pair_union				1	false		existing_or_canonical	
sirt5	Sirt5	mouse	TFLink;TRRUST	TRRUST					existing_public_pair_union			1	false		existing_or_canonical	
sirt6	SIRT6;Sirt6	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
six1	SIX1;Six1	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
six2	SIX2;Six2	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
six3	SIX3;Six3	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_name_or_species_scope_match	existing_public_pair_union	canonical_name_or_species_scope_match	16976	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
six4	SIX4;Six4	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union	new_candidate		3	false	human;vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
six5	SIX5;Six5	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
six6	SIX6;Six6	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
ski	SKI;Ski	human;mouse	Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_CollecTRI;IntAct_CollecTRI2;IntAct_DoRothEA;TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
skil	SKIL;Skil	human;mouse	Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
skor1	SKOR1	human	Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
skor2	SKOR2	human	Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
skp2	SKP2	human	TFLink					new_candidate				1	false	human	new_candidate	
sla2	SLA2;Sla2	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
slc2a4rg	SLC2A4RG	human;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union		new_candidate		2	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
slc30a9	SLC30A9	human	TFLink					new_candidate				1	false	human	new_candidate	
smad1	SMAD1;Smad1	human;mouse	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon		existing_public_pair_union	existing_public_pair_union		16977	2	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
smad2	SMAD2;Smad2	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;TFLink;TRRUST	TRRUST	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	13242	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
smad3	SMAD3;Smad3	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_CollecTRI;IntAct_CollecTRI2;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	13248	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
smad4	SMAD4;Smad4	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_CollecTRI;IntAct_CollecTRI2;IntAct_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	13250	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
smad5	SMAD5;Smad5	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRRUST;TfactS_CollecTRI2				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
smad6	SMAD6;Smad6	human;mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
smad7	SMAD7;Smad7	human;mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
smad9	SMAD9;Smad9	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
smarca1	SMARCA1;Smarca1	human;mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST				existing_public_pair_union	new_candidate			2	false	mouse	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
smarca2	SMARCA2;Smarca2	human;mouse	TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
smarca4	SMARCA4;Smarca4	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
smarca5	SMARCA5;Smarca5	human;mouse	TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
smarcad1	Smarcad1	mouse	TFLink						new_candidate			1	false	mouse	new_candidate	
smarcal1	SMARCAL1;Smarcal1	human;mouse	AnimalTFDB3					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
smarcb1	SMARCB1	human	TFLink;TRRUST	TRRUST				existing_public_pair_union				1	false		existing_or_canonical	
smarcc1	SMARCC1;Smarcc1	human;mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
smarcc2	SMARCC2;Smarcc2	human;mouse	AnimalTFDB3;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
smarcd1	Smarcd1	mouse	TFLink;TRRUST	TRRUST					existing_public_pair_union			1	false		existing_or_canonical	
smarce1	SMARCE1;Smarce1	human;mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
smc1a	SMC1A;Smc1a	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
smc3	SMC3;Smc3	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
smc4	SMC4	human	TFLink					new_candidate				1	false	human	new_candidate	
smc5	Smc5	mouse	TFLink						new_candidate			1	false	mouse	new_candidate	
smchd1	SMCHD1;Smchd1	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
smg6	SMG6	human	TFLink;TRRUST	TRRUST				existing_public_pair_union				1	false		existing_or_canonical	
smn1	SMN1	human	TFLink					new_candidate				1	false	human	new_candidate	
